PlayerId,Name,count,EPA,SoloTackle,AssistedTackle,SoloSack,AssistedSack,Pressure,PassBreakup,Interception,ForcedFumble,LeftSide,RightSide,Tech0,Tech1,Tech2,Tech2i,Tech3,Tech4,Tech4i,Tech5,Tech6,Tech7,Tech9,TechOff,TechOutside,DT,DE,RosterLB,DEBinary,DTBinary,RosterLBBinary,DER,DEL,RosterLBR,RosterLBL,DTR,DTL,DominantSide,DERPrediction,DELPrediction,DE,RosterLBRPrediction,RosterLBLPrediction,LB,DTRPrediction,DTLPrediction,MaxProb,SecondPRob
3661,Shaq Lawson,267,-0.255558674,13,8,4,1,25,0,0,1,145,121,0,0,2,1,10,10,4,69,55,40,75,1,0,0,267,0,1,0,0,0,1,0,0,0,0,L,0.545698925,0.341710526,0.443704726,0.028643216,0.042525534,,0.024957483,0.163282572,0.545698925,0.443704726
3699,Trevon Coley,62,-0.064322145,2,4,0,0,2,0,0,0,29,32,1,7,11,41,2,0,0,0,0,0,0,0,0,62,0,0,0,1,0,0,0,0,0,1,0,R,0.09391951,-1.05E-15,0.046959755,6.94E-17,0.004781421,,0.394739169,0.298062016,0.394739169,0.298062016
3700,Michael Pierce,202,-0.097041,4,10,0,1,7,0,0,0,65,99,35,64,20,56,18,0,6,0,0,0,0,3,0,202,0,0,0,1,0,0,0,0,0,1,0,R,0.036870027,0.005958549,0.021414288,3.19E-16,-2.22E-16,,0.516478343,0.393541102,0.516478343,0.393541102
3753,David Onyemata,285,-0.140471225,8,7,1,0,10,0,0,0,96,151,38,55,2,4,180,1,4,1,0,0,0,0,0,285,0,0,0,1,0,0,0,0,0,1,0,R,0.008655617,-1.05E-15,0.004327808,1.80E-16,-2.22E-16,,0.516115352,0.677777778,0.677777778,0.516115352
3757,Sheldon Rankins,151,0.025301709,3,1,1,0,9,0,0,0,72,58,3,40,3,1,84,0,2,0,0,0,0,18,0,151,0,0,0,1,0,0,0,0,0,0,1,L,0.066251154,0.038150289,0.052200722,0.085871404,0.041452991,,0.380910853,0.498406193,0.498406193,0.380910853
3782,Efe Obada,154,0.103545364,6,5,0,0,5,0,0,0,50,103,1,3,0,0,45,0,4,38,29,21,13,0,0,0,154,0,1,0,0,1,0,0,0,0,0,R,0.450341006,0.457291667,0.453816336,0.006272894,0.016485507,,0.028258845,0.158312236,0.457291667,0.453816336
3783,De'Vondre Campbell,121,0.151233248,3,6,1,0,3,1,0,0,70,51,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,121,0,0,1,0,0,0,1,0,0,L,0.026446281,0.002747253,0.014596767,0.720384952,0.216666667,,-1.03E-15,-8.33E-16,0.720384952,0.216666667
3786,Jordan Jenkins,350,-0.047680494,15,7,6,0,19,2,0,1,41,301,0,0,0,0,3,16,8,16,15,13,71,8,200,0,0,350,0,0,1,0,0,1,0,0,0,R,0.219251337,0.069758065,0.144504701,0.134548611,0.294575678,,-1.05E-15,0.006147541,0.294575678,0.219251337
3792,Romeo Okwara,278,0.051926004,7,6,1,0,15,0,0,0,52,219,5,2,4,3,81,8,29,31,4,12,77,2,20,0,0,278,0,0,1,0,0,1,0,0,0,R,0.4955495,0.23564941,0.365599455,3.19E-16,-4.72E-16,,0.055939716,0.087857802,0.4955495,0.365599455
3808,Antwaun Woods,181,-0.019758083,7,12,0,0,0,0,0,0,69,105,7,11,12,139,4,0,8,0,0,0,0,0,0,181,0,0,0,1,0,0,0,0,0,1,0,R,0.160122411,0.01026393,0.08519317,0.005420054,0.007938719,,0.586258124,0.24828496,0.586258124,0.24828496
3855,Jarran Reed,356,0.032547593,9,16,1,2,15,1,0,1,228,115,12,59,12,11,188,18,49,4,1,1,0,1,0,356,0,0,0,1,0,0,0,0,0,0,1,L,0.067625571,0.052560386,0.060092979,0.007062147,-2.22E-16,,0.489790576,0.407109228,0.489790576,0.407109228
3857,Brandin Bryant,40,0.155057975,0,3,0,0,1,0,0,0,20,18,2,21,0,11,5,0,0,1,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,1,L,0.078859649,0.05959596,0.069227804,0.014698163,0.010683761,,0.558153153,0.260582011,0.558153153,0.260582011
3860,Quinton Jefferson,276,-0.049508159,6,3,1,1,6,0,0,0,111,160,1,11,2,3,86,22,49,46,5,34,9,4,4,276,0,0,0,1,0,0,0,0,0,1,0,R,0.517095238,0.279231434,0.398163336,0.029605827,-2.22E-16,,0.030107527,0.121492404,0.517095238,0.398163336
3871,Branden Jackson,202,-0.096326965,3,6,0,0,3,2,0,0,80,119,0,2,1,1,31,11,37,45,5,51,11,3,4,0,202,0,1,0,0,1,0,0,0,0,0,R,0.461699164,0.323777778,0.392738471,0.021064204,0.005682904,,0.057129367,0.112851953,0.461699164,0.392738471
3923,Vernon Butler,294,0.185855823,12,8,3,0,12,0,0,0,259,24,11,79,0,2,121,5,26,31,7,9,3,0,0,294,0,0,0,1,0,0,0,0,0,0,1,L,0.292602496,0.158355675,0.225479085,0.032575758,0.026996008,,0.303945035,0.348594961,0.348594961,0.303945035
3941,Chris Jones,354,-0.118712723,13,10,7,0,32,2,0,1,179,157,17,17,9,16,128,19,75,6,22,6,34,1,4,354,0,0,0,1,0,0,0,0,0,0,1,L,0.303520499,0.265575147,0.284547823,0.020628415,0.002754821,,0.094959128,0.28686067,0.303520499,0.28686067
3979,Adam Gotsis,117,-0.026600752,4,7,0,0,0,2,0,0,49,64,4,6,12,14,35,7,32,7,0,0,0,0,0,0,117,0,1,0,0,1,0,0,0,0,0,R,0.157374631,0.135688406,0.146531519,0.002710027,0.002717391,,0.313198198,0.355793226,0.355793226,0.313198198
4048,Brennan Scarlett,295,0.088569064,15,13,2,0,10,1,0,1,202,52,0,0,0,0,2,1,1,2,10,9,30,41,199,0,0,295,0,0,1,0,0,0,1,0,0,L,0.128371869,0.137344029,0.132857949,0.443967828,0.515584416,,-1.05E-15,0.001937984,0.515584416,0.443967828
4051,Joel Heath,33,-0.044069182,0,0,0,0,1,0,0,0,20,13,0,0,1,1,9,6,10,3,2,0,1,0,0,0,33,0,1,0,0,0,1,0,0,0,0,L,0.401083333,0.128333333,0.264708333,0.022932985,0.044948064,,0.095019157,0.22405914,0.401083333,0.264708333
4054,D.J. Reader,281,-0.05035126,12,15,0,0,17,0,0,0,124,154,3,50,20,51,93,20,38,3,1,2,0,0,0,281,0,0,0,1,0,0,0,0,0,1,0,R,0.05856102,0.074870466,0.066715743,3.19E-16,0.002770083,,0.359435626,0.417064545,0.417064545,0.359435626
4141,Matt Ioannidis,364,0.118109115,16,7,4,0,19,1,0,0,343,6,11,10,82,15,55,106,51,20,2,4,0,4,4,0,364,0,1,0,0,0,1,0,0,0,0,L,0.524192177,0.356947891,0.440570034,0.004513889,0.005347594,,0.194109195,0.224775986,0.524192177,0.440570034
4182,Stephen Weatherly,250,-0.057538728,12,8,3,0,18,0,0,1,175,28,0,9,3,9,4,24,14,17,46,35,39,47,3,0,250,0,1,0,0,0,1,0,0,0,0,L,0.379233512,0.467117117,0.423175314,0.141712963,0.047759104,,0.10025641,0.135329619,0.467117117,0.423175314
4245,Maliek Collins,398,-0.044179274,7,3,2,0,21,0,0,0,212,179,7,29,11,38,213,8,90,1,1,0,0,0,0,398,0,0,0,1,0,0,0,0,0,0,1,L,0.188051146,0.012070566,0.100060856,2.91E-16,-2.22E-16,,0.609470752,0.6082038,0.609470752,0.6082038
4247,Ronald Blair III,30,0.118346333,2,0,0,0,0,0,0,0,8,22,0,0,0,0,0,0,0,1,4,18,6,0,1,0,30,0,1,0,0,1,0,0,0,0,0,R,0.35606469,0.454411765,0.405238227,0.117379679,0.085051407,,0.046712329,0.033912656,0.454411765,0.405238227
4248,DeForest Buckner,464,-0.034814677,16,15,4,1,25,1,0,0,189,268,7,18,6,23,345,8,40,4,4,1,6,0,2,464,0,0,0,1,0,0,0,0,0,1,0,R,0.214724481,0.053453039,0.13408876,0.006656805,-2.22E-16,,0.269541667,0.598067633,0.598067633,0.269541667
4251,Yannick Ngakoue,393,0.106151662,20,3,4,0,23,3,0,3,151,231,0,0,0,0,0,1,0,5,30,11,101,11,234,0,393,0,1,0,0,1,0,0,0,0,0,R,0.277534247,0.095367847,0.186451047,0.341039427,0.536728395,,-1.05E-15,-6.94E-16,0.536728395,0.341039427
4252,Sheldon Day,200,0.01766711,6,3,1,0,5,0,0,0,108,80,12,14,10,95,63,1,1,0,1,0,3,0,0,200,0,0,0,1,0,0,0,0,0,0,1,L,0.081929348,0.021635884,0.051782616,0.001129944,-4.72E-16,,0.436910774,0.444130824,0.444130824,0.436910774
4284,Joey Bosa,376,-0.009722282,17,8,4,1,36,0,0,0,175,201,0,0,0,0,16,21,14,175,23,10,109,0,8,0,376,0,1,0,0,1,0,0,0,0,0,R,0.30386406,0.669092543,0.486478301,0.024616626,0.026821494,,0.009710145,0.022715054,0.669092543,0.486478301
4310,James Burgess,71,-0.145040352,8,0,0,0,1,3,0,1,35,36,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,71,0,0,1,0,0,1,0,0,0,R,0.029574275,0.019527702,0.024550989,0.473907615,0.214024321,,0.002754821,-8.33E-16,0.473907615,0.214024321
4391,Nathan Gerry,43,-0.563995605,1,1,0,1,3,0,0,0,25,18,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,43,0,0,1,0,0,0,1,0,0,L,0.013121547,0.169903762,0.091512654,0.012729659,0.299409628,,-1.05E-15,0.018173759,0.299409628,0.169903762
4399,Derek Barnett,268,-0.110346511,12,0,3,0,18,0,0,0,13,252,0,0,0,0,0,2,6,14,21,13,100,3,109,0,268,0,1,0,0,1,0,0,0,0,0,R,0.354015544,0.181517691,0.267766617,0.272574956,0.299120235,,-1.05E-15,0.023679417,0.354015544,0.299120235
4423,Avery Moss,139,0.107944597,4,5,0,0,2,0,0,1,112,22,0,0,0,0,15,6,0,43,19,9,5,5,37,0,0,139,0,0,1,0,0,0,1,0,0,L,0.614701065,0.314186249,0.464443657,0.098672161,0.146474359,,0.003946147,0.109391534,0.614701065,0.464443657
4424,Dalvin Tomlinson,296,-0.01879624,8,22,2,0,11,0,0,1,93,192,11,170,5,6,101,0,2,1,0,0,0,0,0,296,0,0,0,1,0,0,0,0,0,1,0,R,0.00582878,0.011273081,0.00855093,2.78E-16,0.007246377,,0.482149123,0.588593904,0.588593904,0.482149123
4445,Joey Ivie,85,-0.014362788,0,1,0,0,2,0,0,0,53,28,3,13,2,10,33,0,23,0,0,0,0,1,0,85,0,0,0,1,0,0,0,0,0,0,1,L,0.266851852,0.091179078,0.179015465,2.50E-16,0.002702703,,0.31245614,0.371939231,0.371939231,0.31245614
4448,Taco Charlton,170,-0.104695282,3,1,1,0,9,0,0,1,155,12,0,1,0,0,5,4,0,8,7,16,40,3,86,0,170,0,1,0,0,0,1,0,0,0,0,L,0.221936937,0.219646182,0.22079156,0.12974026,0.249509804,,0.001550388,0.01511335,0.249509804,0.221936937
4461,Ryan Anderson,313,-0.009529939,15,9,4,0,16,0,0,3,219,83,0,0,0,0,1,0,3,1,1,12,50,11,234,0,0,313,0,0,1,0,0,0,1,0,0,L,0.101081081,0.035037879,0.06805948,0.280629433,0.489517544,,-1.05E-15,-8.60E-16,0.489517544,0.280629433
4469,Jonathan Allen,401,0.060938212,25,15,1,2,18,0,0,0,6,373,12,14,101,32,44,119,50,13,0,4,0,10,2,0,401,0,1,0,0,1,0,0,0,0,0,R,0.239539007,0.524904762,0.382221884,0.007949413,0.001333333,,0.333950617,0.280141844,0.524904762,0.382221884
4475,Isaiah Irving,45,0.2111874,2,2,0,0,1,0,0,0,20,25,0,0,0,0,0,0,0,1,2,4,7,0,31,0,0,45,0,0,1,0,0,1,0,0,0,R,0.064571695,0.365217391,0.214894543,0.020096746,0.285035842,,0.00273224,0.001729107,0.365217391,0.285035842
4512,Jeremiah Valoaga,42,0.089953333,1,1,0,0,1,1,0,0,11,31,0,0,0,0,0,0,2,2,7,6,25,0,0,0,42,0,1,0,0,1,0,0,0,0,0,R,0.379224377,0.694413146,0.536818761,0.09556213,0.023409669,,0.02710233,0.067416226,0.694413146,0.536818761
4517,Montravius Adams,66,0.009761318,1,7,0,0,3,1,0,0,36,29,0,5,4,6,38,5,5,2,0,0,0,1,0,66,0,0,0,1,0,0,0,0,0,0,1,L,0.266071429,0.008754682,0.137413055,0.004995459,0.004487179,,0.270666667,0.275873466,0.275873466,0.270666667
4521,Vince Biegel,406,-0.026724067,15,20,0,1,12,1,1,0,38,344,0,0,0,0,0,10,0,4,7,3,0,24,358,0,0,406,0,0,1,0,0,1,0,0,0,R,0.162103746,0.15100349,0.156553618,0.567747748,0.459651475,,0.00625,0.047028784,0.567747748,0.459651475
4578,Jaleel Johnson,231,0.003888974,11,10,3,0,5,0,0,0,113,106,12,74,29,21,90,2,3,0,0,0,0,0,0,231,0,0,0,1,0,0,0,0,0,0,1,L,0.004594595,0.016212534,0.010403564,0.001811594,0.003342618,,0.414784946,0.702922374,0.702922374,0.414784946
4594,Ifeadi Odenigbo,234,-0.041616047,11,6,5,0,20,0,0,1,19,189,24,9,14,3,34,12,16,31,31,40,18,2,0,0,234,0,1,0,0,1,0,0,0,0,0,R,0.230502283,0.396495957,0.31349912,0.020943563,-2.22E-16,,0.104662973,0.273835616,0.396495957,0.31349912
4609,Eric Wilson,34,-0.219377941,4,4,0,0,0,0,0,0,23,11,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,34,0,0,1,0,0,0,1,0,0,L,0.008236994,0.005860806,0.0070489,0.041504178,0.517724375,,0.012761905,0.002890173,0.517724375,0.041504178
4634,Isaac Rochell,113,-0.00354054,1,3,0,0,3,1,0,0,47,59,7,5,2,0,8,4,5,32,6,3,37,0,4,0,113,0,1,0,0,1,0,0,0,0,0,R,0.409150327,0.527892031,0.468521179,0.023796034,0.03117284,,0.116709292,0.143935428,0.527892031,0.468521179
4644,Nicholas Morrow,51,0.23570549,3,1,0,0,1,0,0,0,26,25,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,51,0,0,1,0,0,0,1,0,0,L,0.00795756,0.065809769,0.036883664,0.132508681,0.089769754,,-1.05E-15,8.91E-04,0.132508681,0.089769754
4652,T.J. Watt,462,-0.182593353,18,15,7,3,46,3,0,4,419,15,0,0,0,0,0,1,0,0,4,12,143,28,274,0,0,462,0,0,1,0,0,0,1,0,0,L,0.371389646,0.1321662,0.251777923,0.496305842,0.476940035,,0.01446281,0.004594595,0.496305842,0.476940035
4666,Treyvon Hester,76,-0.164699434,1,4,0,0,3,0,0,0,32,38,6,13,7,2,18,14,4,10,0,0,0,0,2,76,0,0,0,1,0,0,0,0,0,1,0,R,0.154889456,0.05236715,0.103628303,0.004405086,0.002770083,,0.395032498,0.300374532,0.395032498,0.300374532
4667,Eddie Vanderdoes,73,0.076594534,5,3,0,0,0,0,0,0,50,22,1,14,0,4,27,2,18,4,0,3,0,0,0,73,0,0,0,1,0,0,0,0,0,0,1,L,0.284393064,0.01918239,0.151787727,0.002624672,0.007087629,,0.385433071,0.34159378,0.385433071,0.34159378
4689,Takkarist McKinley,145,-0.162132138,6,4,3,0,10,0,0,0,109,31,0,0,0,0,4,3,10,3,3,13,47,5,57,0,145,0,1,0,0,0,1,0,0,0,0,L,0.234429224,0.1875,0.210964612,0.127595628,0.398607485,,-1.05E-15,0.002597403,0.398607485,0.234429224
4694,Chris Odom,44,0.206856886,3,1,1,0,1,0,0,0,33,10,0,0,0,0,0,0,0,0,1,10,8,1,24,0,44,0,1,0,0,0,1,0,0,0,0,L,0.144130824,0.281842105,0.212986465,0.237719298,0.047619048,,0.005420054,0.002673797,0.281842105,0.237719298
4700,Carl Lawson,275,0.017016993,12,4,4,0,26,0,0,0,32,235,0,0,1,0,4,3,1,51,17,36,78,8,76,0,275,0,1,0,0,1,0,0,0,0,0,R,0.301971326,0.093032015,0.197501671,0.130965147,0.210927456,,0.003727506,-9.71E-16,0.301971326,0.210927456
4707,Josh Tupou,222,-0.02268641,10,6,0,0,2,0,0,1,107,115,0,14,5,36,73,11,28,51,0,4,0,0,0,222,0,0,0,1,0,0,0,0,0,1,0,R,0.27241533,0.064814815,0.168615072,0.01358209,-2.22E-16,,0.356666667,0.333376849,0.356666667,0.333376849
4710,Jamal Adams,50,0.1267209,5,1,3,0,8,0,0,1,27,23,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,L,0.073634652,0.01541555,0.044525101,0.161759505,0.364386602,,-1.05E-15,-9.99E-16,0.364386602,0.161759505
4739,Bryan Cox Jr,198,0.074209545,9,4,0,1,6,0,0,0,63,132,0,0,0,0,1,2,3,46,30,14,56,3,43,0,198,0,1,0,0,1,0,0,0,0,0,R,0.565819964,0.151777778,0.358798871,0.067302053,0.218297101,,0.007594937,0.052567829,0.565819964,0.358798871
4754,Davon Godchaux,373,-0.006976936,19,26,1,2,9,0,0,0,17,284,61,67,14,55,134,2,26,0,0,0,0,11,3,373,0,0,0,1,0,0,0,0,0,1,0,R,0.069324324,0.03984726,0.054585792,0.033064516,0.014652015,,0.225596817,0.667565139,0.667565139,0.225596817
4756,Charles Harris,118,-0.041695619,3,8,0,1,6,0,0,0,105,12,1,0,0,0,7,1,2,8,7,9,24,0,59,0,118,0,1,0,0,0,1,0,0,0,0,L,0.167979003,0.34978185,0.258880426,0.159707447,0.364410681,,0.014415584,0.027919864,0.364410681,0.34978185
4764,Raekwon McMillan,33,-0.30280303,1,3,0,0,1,0,0,0,24,9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,33,0,0,1,0,0,0,1,0,0,L,0.003654971,0.018383017,0.011018994,0.01920591,0.240753968,,0.002688172,-1.17E-15,0.240753968,0.01920591
4785,Vincent Taylor,46,-0.285141543,2,4,0,0,2,1,0,0,26,20,0,32,4,1,9,0,0,0,0,0,0,0,0,46,0,0,0,1,0,0,0,0,0,0,1,L,0.007837838,0.00810537,0.007971604,0.003896104,0.018480392,,0.62915493,0.276441838,0.62915493,0.276441838
4787,Haason Reddick,190,0.046972353,8,10,0,0,11,2,0,0,67,39,0,0,0,0,0,0,0,0,0,0,0,84,106,0,0,190,0,0,1,0,0,0,1,0,0,L,0.049103943,0.044692982,0.046898463,0.564346591,0.338651472,,-1.05E-15,6.72E-04,0.564346591,0.338651472
4810,Jordan Willis,62,0.122124484,0,3,0,0,2,0,0,0,1,59,0,0,0,0,5,3,7,2,4,0,18,2,21,0,62,0,1,0,0,1,0,0,0,0,0,R,0.207978723,0.422333333,0.315156028,0.100380952,0.068044444,,0.005181347,0.043455744,0.422333333,0.315156028
4825,Larry Ogunjobi,385,-0.011821852,18,10,2,1,16,1,0,0,120,251,14,199,20,82,54,2,10,4,0,0,0,0,0,385,0,0,0,1,0,0,0,0,0,1,0,R,0.042202729,0.003350084,0.022776406,8.33E-17,-2.22E-16,,0.478610354,0.573504274,0.573504274,0.478610354
4827,Adam Butler,218,-0.035613193,6,6,1,1,9,3,0,0,70,87,56,35,10,15,46,19,16,14,1,0,1,5,0,218,0,0,0,1,0,0,0,0,0,1,0,R,0.067536989,0.111764706,0.089650847,1.25E-16,0.007909605,,0.240804598,0.371706454,0.371706454,0.240804598
4847,Samson Ebukam,191,-0.128546037,13,9,4,0,10,1,0,0,52,136,0,0,0,0,0,0,0,0,0,2,0,3,186,0,0,191,0,0,1,0,0,1,0,0,0,R,0.009313725,0.038668555,0.02399114,0.401974288,0.63079602,,5.36E-04,-9.71E-16,0.63079602,0.401974288
4849,Carlos Watkins,165,0.17599583,7,11,1,0,8,0,0,0,68,89,8,7,4,11,38,3,76,9,2,3,2,0,2,0,165,0,1,0,0,1,0,0,0,0,0,R,0.154742547,0.262400794,0.208571671,0.003208556,0.00883905,,0.152106227,0.381612091,0.381612091,0.262400794
4859,Eli Ankou,168,-0.042790173,5,2,0,0,2,0,0,0,107,60,1,16,5,5,127,1,11,2,0,0,0,0,0,168,0,0,0,1,0,0,0,0,0,0,1,L,0.064028144,0.007804233,0.035916189,2.91E-16,0.002617801,,0.378966132,0.551708218,0.551708218,0.378966132
4888,Tanzel Smart,71,-0.039501197,1,1,0,0,0,0,0,0,33,37,1,2,5,2,48,2,6,0,4,1,0,0,0,71,0,0,0,1,0,0,0,0,0,1,0,R,0.344887781,0.087802607,0.216345194,0.011580381,0.003947368,,0.272654155,0.3,0.344887781,0.3
4905,Deatrich Wise Jr,106,-0.003217321,9,5,1,0,7,0,0,0,27,79,0,3,0,2,27,32,8,24,4,4,2,0,0,0,106,0,1,0,0,1,0,0,0,0,0,R,0.196025294,0.558595113,0.377310204,1.94E-16,0.004166667,,0.057248157,0.125522252,0.558595113,0.377310204
4921,D.J. Jones,129,0.068197085,5,5,1,0,4,0,0,1,38,69,22,52,0,48,5,0,1,0,0,1,0,0,0,129,0,0,0,1,0,0,0,0,0,1,0,R,0.042368914,0.003825137,0.023097025,0.01530343,0.005885122,,0.568900344,0.378113553,0.568900344,0.378113553
4933,Solomon Thomas,258,0.003528388,4,4,0,0,5,0,0,0,118,131,8,17,5,58,35,9,8,5,12,12,82,1,6,0,258,0,1,0,0,1,0,0,0,0,0,R,0.315363128,0.341666667,0.328514898,0.081117534,-2.22E-16,,0.114460094,0.381425976,0.381425976,0.341666667
4939,Dawuane Smoot,174,0.094829695,5,2,2,0,10,0,0,0,98,75,1,1,1,1,58,7,18,32,15,23,13,0,4,0,174,0,1,0,0,0,1,0,0,0,0,L,0.476780627,0.308,0.392390313,0.020752089,0.005347594,,0.021052632,0.026788831,0.476780627,0.392390313
4953,Matt Milano,46,-0.10696013,1,3,0,0,2,0,0,0,34,12,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,46,0,0,1,0,0,0,1,0,0,L,0.001000308,-1.05E-15,0.000500154,0.085771277,0.307762605,,-1.05E-15,-1.17E-15,0.307762605,0.085771277
4978,Myles Garrett,140,-0.23236805,3,2,0,0,13,0,0,0,36,103,0,0,0,0,2,1,2,22,15,19,52,1,26,0,140,0,1,0,0,1,0,0,0,0,0,R,0.422352431,0.420936639,0.421644535,0.076377597,0.018220339,,-1.05E-15,0.011545624,0.422352431,0.421644535
4986,Chuck Clark,46,-0.284283174,2,0,1,0,6,2,0,1,30,16,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,L,0.038352273,0.003443526,0.020897899,0.187836583,0.382972583,,-1.05E-15,0.005617978,0.382972583,0.187836583
4993,Tyus Bowser,236,-0.286351496,9,3,3,0,22,2,0,1,95,87,0,0,0,0,0,0,0,0,0,0,0,54,182,0,0,236,0,0,1,0,0,0,1,0,0,L,0.117431895,0.01492467,0.066178283,0.54101069,0.346091644,,-1.05E-15,-9.99E-16,0.54101069,0.346091644
5017,Patrick Ricard,29,-0.386160621,3,1,1,0,1,0,0,1,10,6,13,0,10,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,0.267449956,0.090008726,0.178729341,0.048846154,0.026885965,,0.329055258,0.298366955,0.329055258,0.298366955
5018,Chris Wormley,248,-0.141184149,13,14,1,1,5,1,0,0,156,91,0,0,7,7,121,26,45,22,17,1,1,1,0,0,248,0,1,0,0,0,1,0,0,0,0,L,0.223472222,0.683819629,0.453645925,0.045389049,0.034722222,,0.145041322,0.174709562,0.683819629,0.453645925
5022,Tarell Basham,287,-0.15507876,6,6,1,0,15,5,1,0,135,139,0,0,0,0,4,1,3,1,4,7,10,13,244,0,287,0,1,0,0,1,0,0,0,0,0,R,0.149771062,0.218846503,0.184308783,0.311638734,0.407714286,,-1.05E-15,-9.99E-16,0.407714286,0.311638734
5025,Grover Stewart,369,-0.026034374,8,12,1,0,13,1,0,0,141,228,0,6,23,280,54,2,4,0,0,0,0,0,0,369,0,0,0,1,0,0,0,0,0,1,0,R,0.311825193,0.005984043,0.158904618,0.009280303,0.017941953,,0.385468895,0.360485348,0.385468895,0.360485348
5073,Tanoh Kpassagnon,359,-0.124931872,6,8,1,0,17,2,0,0,167,179,4,8,8,8,28,14,12,23,43,25,142,9,35,0,359,0,1,0,0,1,0,0,0,0,0,R,0.355920398,0.330397727,0.343159063,0.112278369,0.084991039,,0.032780847,0.108353808,0.355920398,0.343159063
5127,DeMarcus Walker,50,-0.08548262,1,2,0,0,1,0,0,0,19,27,4,1,3,4,21,2,10,4,0,0,1,0,0,0,50,0,1,0,0,1,0,0,0,0,0,R,0.176485788,0.173477157,0.174981473,0.012268519,0.002710027,,0.108010336,0.308242754,0.308242754,0.176485788
5138,Trey Hendrickson,235,-0.105811523,4,7,1,1,22,0,0,0,34,199,0,0,0,0,2,2,2,72,14,25,90,2,26,0,235,0,1,0,0,1,0,0,0,0,0,R,0.598822464,0.485097493,0.541959978,0.042281595,0.019134078,,0.002666667,-9.99E-16,0.598822464,0.541959978
5143,Al-Quadin Muhammad,228,-0.042507206,4,10,2,0,17,0,0,0,10,218,0,0,0,0,0,1,0,9,39,87,90,0,2,0,228,0,1,0,0,1,0,0,0,0,0,R,0.553878116,0.372121993,0.463000055,0.044180523,0.054575163,,0.011299435,0.022222222,0.553878116,0.463000055
5153,Devaroe Lawrence,75,-0.230269533,1,1,0,0,1,0,0,0,41,34,0,11,12,9,34,0,4,0,2,1,2,0,0,75,0,0,0,1,0,0,0,0,0,0,1,L,0.168518519,0.080793226,0.124655872,0.005434783,0.007671233,,0.371378709,0.400315315,0.400315315,0.371378709
5194,Daeshon Hall,30,0.640904567,1,0,0,0,0,0,0,0,27,1,0,3,0,0,6,0,2,0,1,3,10,2,3,0,30,0,1,0,0,0,1,0,0,0,0,L,0.231703911,0.382437276,0.307070593,0.086622807,0.12227116,,0.038996317,0.1582846,0.382437276,0.307070593
5219,Marcus Davenport,155,0.112760768,6,3,3,0,12,0,0,2,20,132,0,1,0,0,2,3,0,33,4,12,3,3,94,0,155,0,1,0,0,1,0,0,0,0,0,R,0.243137255,0.164375562,0.203756408,0.209746589,0.30536036,,0.003739612,0.023160763,0.30536036,0.243137255
5221,Vita Vea,409,-0.136410156,12,6,2,0,20,3,0,0,80,228,98,133,13,54,85,4,18,0,0,0,1,3,0,409,0,0,0,1,0,0,0,0,0,1,0,R,0.028532609,0.028987455,0.028760032,0.01055409,0.002570694,,0.330633147,0.651556777,0.651556777,0.330633147
6234,Taven Bryan,293,0.039746962,13,10,1,0,11,0,0,1,150,141,2,6,1,1,256,3,19,1,0,0,0,0,4,293,0,0,0,1,0,0,0,0,0,0,1,L,0.060078663,0.002793296,0.031435979,0.001104972,0.014189189,,0.316577301,0.333154602,0.333154602,0.316577301
6236,Derwin James,66,0.188902091,8,3,0,0,1,1,0,0,38,28,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,L,0.014981273,5.18E-04,0.007749704,0.530211203,0.189663024,,-1.05E-15,0.005291005,0.530211203,0.189663024
6261,Nathan Shepherd,213,-0.23128054,7,5,2,0,13,0,0,0,76,127,10,22,13,30,53,29,45,5,2,0,4,0,0,213,0,0,0,1,0,0,0,0,0,1,0,R,0.087891738,0.178136201,0.133013969,0.004516712,-4.72E-16,,0.298277467,0.209944751,0.298277467,0.209944751
6264,Folorunso Fatukasi,226,-0.159527332,6,6,1,0,3,1,0,0,92,107,27,21,34,26,55,21,42,0,0,0,0,0,0,226,0,0,0,1,0,0,0,0,0,1,0,R,0.017820868,0.04019337,0.029007119,0.00255102,-2.22E-16,,0.459550046,0.428851541,0.459550046,0.428851541
6275,Jerome Baker,67,-0.125194313,2,1,0,0,0,1,0,1,22,45,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,67,0,0,1,0,0,1,0,0,0,R,0.022443182,0.002112676,0.012277929,0.489369369,0.290066044,,0.006981982,0.007853403,0.489369369,0.290066044
